measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,563,South Carolina,3,Both,22,All Ages,718,Self-harm,1,Number,1994,481.3116237,502.7243274,461.6549505
1,Deaths,524,Alaska,3,Both,22,All Ages,718,Self-harm,1,Number,1993,108.1267357,115.3359022,101.5423521
1,Deaths,569,Virginia,3,Both,22,All Ages,718,Self-harm,1,Number,1993,884.9395083,919.7891092,853.0796016
1,Deaths,561,Pennsylvania,3,Both,22,All Ages,718,Self-harm,1,Number,1993,1667.683066,1722.730695,1612.870135
1,Deaths,566,Texas,3,Both,22,All Ages,718,Self-harm,1,Number,1994,2435.823781,2513.754864,2358.866342
1,Deaths,565,Tennessee,3,Both,22,All Ages,718,Self-harm,1,Number,1993,750.8776333,777.8825653,722.5503144
1,Deaths,565,Tennessee,3,Both,22,All Ages,718,Self-harm,1,Number,1992,723.1832391,750.165563,695.5528476
1,Deaths,566,Texas,3,Both,22,All Ages,718,Self-harm,1,Number,1991,2373.332543,2453.496515,2296.342859
1,Deaths,547,Mississippi,3,Both,22,All Ages,718,Self-harm,1,Number,1991,331.6492881,347.8762209,317.2846443
1,Deaths,569,Virginia,3,Both,22,All Ages,718,Self-harm,1,Number,1994,881.0310201,913.584392,850.7206672
1,Deaths,567,Utah,3,Both,22,All Ages,718,Self-harm,1,Number,1992,317.8763982,334.9211288,302.9217817
1,Deaths,572,Wisconsin,3,Both,22,All Ages,718,Self-harm,1,Number,1993,661.270139,686.8856636,635.5027235
1,Deaths,550,Nebraska,3,Both,22,All Ages,718,Self-harm,1,Number,1991,206.2151071,216.388062,195.4656136
1,Deaths,531,District of Columbia,3,Both,22,All Ages,718,Self-harm,1,Number,1994,67.47653888,73.33156864,62.40760889
1,Deaths,523,Alabama,3,Both,22,All Ages,718,Self-harm,1,Number,1992,587.8148826,611.8773989,565.7154223
1,Deaths,538,Iowa,3,Both,22,All Ages,718,Self-harm,1,Number,1994,360.7284062,377.945549,343.9713596
1,Deaths,525,Arizona,3,Both,22,All Ages,718,Self-harm,1,Number,1992,716.2030428,745.6091187,686.2517867
1,Deaths,541,Louisiana,3,Both,22,All Ages,718,Self-harm,1,Number,1994,601.2454119,626.8481046,577.2656073
1,Deaths,532,Florida,3,Both,22,All Ages,718,Self-harm,1,Number,1993,2195.216211,2268.260488,2117.893592
1,Deaths,535,Idaho,3,Both,22,All Ages,718,Self-harm,1,Number,1992,184.6401493,195.4336171,174.7166358
1,Deaths,544,Massachusetts,3,Both,22,All Ages,718,Self-harm,1,Number,1994,823.0257791,856.3956757,789.2605097
1,Deaths,559,Oklahoma,3,Both,22,All Ages,718,Self-harm,1,Number,1995,526.9945677,549.7656647,505.3155717
1,Deaths,560,Oregon,3,Both,22,All Ages,718,Self-harm,1,Number,1995,571.6847431,597.3390019,547.2310093
1,Deaths,561,Pennsylvania,3,Both,22,All Ages,718,Self-harm,1,Number,1995,1657.522197,1716.042352,1603.720206
1,Deaths,556,North Carolina,3,Both,22,All Ages,718,Self-harm,1,Number,1996,944.5098518,979.5235215,911.5912711
1,Deaths,546,Minnesota,3,Both,22,All Ages,718,Self-harm,1,Number,1994,561.5433205,586.1291505,540.2747124
1,Deaths,562,Rhode Island,3,Both,22,All Ages,718,Self-harm,1,Number,1995,123.4369174,131.8674661,115.9437654
1,Deaths,566,Texas,3,Both,22,All Ages,718,Self-harm,1,Number,1995,2385.081098,2462.39589,2308.451009
1,Deaths,565,Tennessee,3,Both,22,All Ages,718,Self-harm,1,Number,1995,784.1142103,813.9887434,756.6321466
1,Deaths,564,South Dakota,3,Both,22,All Ages,718,Self-harm,1,Number,1995,110.8015733,117.5895396,104.3813735
1,Deaths,523,Alabama,3,Both,22,All Ages,718,Self-harm,1,Number,1994,617.0862885,642.6416323,592.6369883
1,Deaths,558,Ohio,3,Both,22,All Ages,718,Self-harm,1,Number,1996,1295.002853,1337.797355,1251.331988
1,Deaths,563,South Carolina,3,Both,22,All Ages,718,Self-harm,1,Number,1995,484.7464542,504.6728449,466.9783311
1,Deaths,567,Utah,3,Both,22,All Ages,718,Self-harm,1,Number,1995,384.5941442,402.2366143,368.0809929
1,Deaths,536,Illinois,3,Both,22,All Ages,718,Self-harm,1,Number,1992,1286.663823,1336.204636,1238.895318
1,Deaths,534,Hawaii,3,Both,22,All Ages,718,Self-harm,1,Number,1993,153.9363827,162.750334,145.4011698
1,Deaths,559,Oklahoma,3,Both,22,All Ages,718,Self-harm,1,Number,1996,519.2090614,540.7064556,499.0398349
1,Deaths,570,Washington,3,Both,22,All Ages,718,Self-harm,1,Number,1995,860.4616753,893.9556375,829.9686236
1,Deaths,563,South Carolina,3,Both,22,All Ages,718,Self-harm,1,Number,1996,492.6205431,512.27433,472.8802661
1,Deaths,547,Mississippi,3,Both,22,All Ages,718,Self-harm,1,Number,1994,351.6286809,368.4403691,335.7884942
1,Deaths,561,Pennsylvania,3,Both,22,All Ages,718,Self-harm,1,Number,1996,1655.860884,1713.263443,1599.400634
1,Deaths,572,Wisconsin,3,Both,22,All Ages,718,Self-harm,1,Number,1995,654.3035679,677.8758395,630.3285813
1,Deaths,569,Virginia,3,Both,22,All Ages,718,Self-harm,1,Number,1995,886.3633131,919.0057427,854.4536647
1,Deaths,566,Texas,3,Both,22,All Ages,718,Self-harm,1,Number,1996,2400.985437,2475.075768,2331.947626
1,Deaths,537,Indiana,3,Both,22,All Ages,718,Self-harm,1,Number,1993,795.2097118,825.5515834,767.4129876
1,Deaths,573,Wyoming,3,Both,22,All Ages,718,Self-harm,1,Number,1995,91.96638278,97.37070865,86.50931774
1,Deaths,562,Rhode Island,3,Both,22,All Ages,718,Self-harm,1,Number,1996,122.2806869,131.2144668,114.8019425
1,Deaths,569,Virginia,3,Both,22,All Ages,718,Self-harm,1,Number,1996,885.333098,919.7093087,855.482321
1,Deaths,565,Tennessee,3,Both,22,All Ages,718,Self-harm,1,Number,1996,778.554731,809.2520281,749.7078181
1,Deaths,557,North Dakota,3,Both,22,All Ages,718,Self-harm,1,Number,1996,82.54784081,87.63649832,77.63979479
1,Deaths,526,Arkansas,3,Both,22,All Ages,718,Self-harm,1,Number,1995,395.9366815,413.8753893,378.2476698
1,Deaths,568,Vermont,3,Both,22,All Ages,718,Self-harm,1,Number,1996,85.20339602,90.09267193,80.33313433
1,Deaths,571,West Virginia,3,Both,22,All Ages,718,Self-harm,1,Number,1996,280.8610843,294.9173719,267.9161567
1,Deaths,540,Kentucky,3,Both,22,All Ages,718,Self-harm,1,Number,1993,556.2444603,578.7519497,534.3774268
1,Deaths,568,Vermont,3,Both,22,All Ages,718,Self-harm,1,Number,1995,84.77892677,89.69377586,79.79264198
1,Deaths,545,Michigan,3,Both,22,All Ages,718,Self-harm,1,Number,1994,1222.645535,1267.776102,1177.699757
1,Deaths,571,West Virginia,3,Both,22,All Ages,718,Self-harm,1,Number,1995,278.2591306,292.6358012,265.9136308
1,Deaths,560,Oregon,3,Both,22,All Ages,718,Self-harm,1,Number,1996,588.6030021,612.7893196,563.6527477
